id,nome,codigo,sigla,municipio_id,padrao,principal
2724,Cruzes,10,NULL,1591,N,N
2725,"São José",15,NULL,1591,N,N
2726,"São Lázaro",20,NULL,1591,N,N
2727,Sairé,05,NULL,1592,N,N
2728,"São Joaquim do Monte",05,NULL,1593,N,N
2729,"Barra do Riachão",10,NULL,1593,N,N
2730,"Santana de São Joaquim",15,NULL,1593,N,N
2731,Aliança,05,NULL,1594,N,N
2732,Macujê,10,NULL,1594,N,N
2733,Tupaoca,15,NULL,1594,N,N
2734,Upatininga,20,NULL,1594,N,N
2735,"Buenos Aires",05,NULL,1595,N,N
2736,Camutanga,05,NULL,1596,N,N
2737,Carpina,05,NULL,1597,N,N
2738,Condado,05,NULL,1598,N,N
2739,Ferreiros,05,NULL,1599,N,N
2740,Goiana,05,NULL,1600,N,N
2741,"Ponta de Pedras",10,NULL,1600,N,N
2742,Tejucopapo,15,NULL,1600,N,N
2743,Itambé,05,NULL,1601,N,N
2744,Caricé,10,NULL,1601,N,N
2745,Ibiranga,15,NULL,1601,N,N
2746,Itaquitinga,05,NULL,1602,N,N
2747,"Lagoa do Carro",05,NULL,1603,N,N
2748,"Lagoa de Itaenga",05,NULL,1604,N,N
2749,Macaparana,05,NULL,1605,N,N
2750,"Nazaré da Mata",05,NULL,1606,N,N
2751,Paudalho,05,NULL,1607,N,N
2752,Timbaúba,05,NULL,1608,N,N
2753,Cruanji,10,NULL,1608,N,N
2754,"Livramento do Tiúma",15,NULL,1608,N,N
2755,Tracunhaém,05,NULL,1609,N,N
2756,Vicência,05,NULL,1610,N,N
2757,Murupé,10,NULL,1610,N,N
2758,"Chã de Alegria",05,NULL,1611,N,N
2759,"Chã Grande",05,NULL,1612,N,N
2760,"Glória do Goitá",05,NULL,1613,N,N
2761,Apoti,10,NULL,1613,N,N
2762,Pombos,05,NULL,1614,N,N
2763,"Dois Leões",10,NULL,1614,N,N
2764,"Nossa Senhora do Carmo",15,NULL,1614,N,N
2765,"Vitória de Santo Antão",05,NULL,1615,N,N
2766,Pirituba,10,NULL,1615,N,N
2767,"Água Preta",05,NULL,1616,N,N
2768,"Santa Terezinha",10,NULL,1616,N,N
2769,Amaraji,05,NULL,1617,N,N
2770,Barreiros,05,NULL,1618,N,N
2771,Carimã,10,NULL,1618,N,N
2772,"Belém de Maria",05,NULL,1619,N,N
2773,Batateira,10,NULL,1619,N,N
2774,Catende,05,NULL,1620,N,N
2775,"Laje Grande",10,NULL,1620,N,N
2776,Cortês,05,NULL,1621,N,N
2777,Escada,05,NULL,1622,N,N
2778,Frexeiras,10,NULL,1622,N,N
2779,Gameleira,05,NULL,1623,N,N
2780,Cuiambuca,10,NULL,1623,N,N
2781,"José da Costa",15,NULL,1623,N,N
2782,Jaqueira,05,NULL,1624,N,N
2783,"Joaquim Nabuco",05,NULL,1625,N,N
2784,Maraial,05,NULL,1626,N,N
2785,"Sertãozinho de Baixo",15,NULL,1626,N,N
2786,Palmares,05,NULL,1627,N,N
2787,"Santo Antônio dos Palmares",10,NULL,1627,N,N
2788,Primavera,05,NULL,1628,N,N
2789,Quipapá,05,NULL,1629,N,N
2790,"Pau Ferro",10,NULL,1629,N,N
2791,Ribeirão,05,NULL,1630,N,N
2792,Aripibu,10,NULL,1630,N,N
2793,"José Mariano",15,NULL,1630,N,N
2794,"Rio Formoso",05,NULL,1631,N,N
2795,Cocaú,10,NULL,1631,N,N
2796,"São Benedito do Sul",05,NULL,1632,N,N
2797,Igarapeba,10,NULL,1632,N,N
2798,"São José da Coroa Grande",05,NULL,1633,N,N
2799,Sirinhaém,05,NULL,1634,N,N
2800,"Barra do Sirinhaém",10,NULL,1634,N,N
2801,Ibiratinga,15,NULL,1634,N,N
2802,Tamandaré,05,NULL,1635,N,N
2803,Sauê,15,NULL,1635,N,N
2804,Xexéu,05,NULL,1636,N,N
2805,Araçoiaba,05,NULL,1637,N,N
2806,Igarassu,05,NULL,1638,N,N
2807,"Nova Cruz",20,NULL,1638,N,N
2808,"Três Ladeiras",25,NULL,1638,N,N
2809,"Ilha de Itamaracá",05,NULL,1639,N,N
2810,Itapissuma,05,NULL,1640,N,N
2811,"Abreu e Lima",05,NULL,1641,N,N
2812,"Distrito Industrial",10,NULL,1641,N,N
2813,Camaragibe,05,NULL,1642,N,N
2814,"Jaboatão dos Guararapes",05,NULL,1643,N,N
2815,Cavaleiro,10,NULL,1643,N,N
2816,Jaboatão,15,NULL,1643,N,N
2817,Curado,20,NULL,1643,N,N
2818,"Jardim Jordão",25,NULL,1643,N,N
2819,Moreno,05,NULL,1644,N,N
2820,Bonança,10,NULL,1644,N,N
2821,Olinda,05,NULL,1645,N,N
2822,Paulista,05,NULL,1646,N,N
2823,Recife,05,NULL,1647,N,N
2824,"São Lourenço da Mata",05,NULL,1648,N,N
2825,"Nossa Senhora da Luz",15,NULL,1648,N,N
2826,"Cabo de Santo Agostinho",05,NULL,1649,N,N
2827,Juçaral,10,NULL,1649,N,N
2828,"Ponte dos Carvalhos",15,NULL,1649,N,N
2829,"Santo Agostinho",20,NULL,1649,N,N
2830,Ipojuca,05,NULL,1650,N,N
2831,Camela,10,NULL,1650,N,N
2832,"Nossa Senhora do Ó",15,NULL,1650,N,N
2833,"Fernando de Noronha",05,NULL,1651,N,N
2834,"Água Branca",05,NULL,1652,N,N
2835,Canapi,05,NULL,1653,N,N
2836,Inhapi,05,NULL,1654,N,N
2837,"Mata Grande",05,NULL,1655,N,N
2838,Pariconha,05,NULL,1656,N,N
2839,"Delmiro Gouveia",05,NULL,1657,N,N
2840,"Olho d'Água do Casado",05,NULL,1658,N,N
2841,Piranhas,05,NULL,1659,N,N
2842,Entremontes,10,NULL,1659,N,N
2843,Carneiros,05,NULL,1660,N,N
2844,"Dois Riachos",05,NULL,1661,N,N
2845,Maravilha,05,NULL,1662,N,N
2846,"Ouro Branco",05,NULL,1663,N,N
2847,Palestina,05,NULL,1664,N,N
2848,"Pão de Açúcar",05,NULL,1665,N,N
2849,Limoeiro,10,NULL,1665,N,N
2850,"Poço das Trincheiras",05,NULL,1666,N,N
2851,"Santana do Ipanema",05,NULL,1667,N,N
2852,"São José da Tapera",05,NULL,1668,N,N
2853,"Senador Rui Palmeira",05,NULL,1669,N,N
2854,Batalha,05,NULL,1670,N,N
2855,"Belo Monte",05,NULL,1671,N,N
2856,"Jacaré dos Homens",05,NULL,1672,N,N
2857,Jaramataia,05,NULL,1673,N,N
2858,"Major Isidoro",05,NULL,1674,N,N
2859,"Riacho do Sertão",10,NULL,1674,N,N
2860,Monteirópolis,05,NULL,1675,N,N
2861,"Olho d'Água das Flores",05,NULL,1676,N,N
2862,Olivença,05,NULL,1677,N,N
2863,Belém,05,NULL,1678,N,N
2864,Cacimbinhas,05,NULL,1679,N,N
2865,"Estrela de Alagoas",05,NULL,1680,N,N
2866,Igaci,05,NULL,1681,N,N
2867,Maribondo,05,NULL,1682,N,N
2868,"Mar Vermelho",05,NULL,1683,N,N
2869,"Minador do Negrão",05,NULL,1684,N,N
2870,"Palmeira dos Índios",05,NULL,1685,N,N
2871,"Caldeirões de Cima",10,NULL,1685,N,N
2872,Canafístula,15,NULL,1685,N,N
2873,"Paulo Jacinto",05,NULL,1686,N,N
2874,Quebrangulo,05,NULL,1687,N,N
2875,"Tanque d'Arca",05,NULL,1688,N,N
2876,Arapiraca,05,NULL,1689,N,N
2877,"Campo Grande",05,NULL,1690,N,N
2878,"Coité do Nóia",05,NULL,1691,N,N
2879,Craíbas,05,NULL,1692,N,N
2880,"Feira Grande",05,NULL,1693,N,N
2881,"Girau do Ponciano",05,NULL,1694,N,N
2882,"Lagoa da Canoa",05,NULL,1695,N,N
2883,"Limoeiro de Anadia",05,NULL,1696,N,N
2884,"São Sebastião",05,NULL,1697,N,N
2885,Taquarana,05,NULL,1698,N,N
2886,"Olho d'Água Grande",05,NULL,1699,N,N
2887,"São Brás",05,NULL,1700,N,N
2888,Traipu,05,NULL,1701,N,N
2889,"Chã Preta",05,NULL,1702,N,N
2890,Ibateguara,05,NULL,1703,N,N
2891,Pindoba,05,NULL,1704,N,N
2892,"Santana do Mundaú",05,NULL,1705,N,N
2893,Munguba,10,NULL,1705,N,N
2894,"São José da Laje",05,NULL,1706,N,N
2895,"União dos Palmares",05,NULL,1707,N,N
2896,"Rocha Cavalcante",10,NULL,1707,N,N
2897,Viçosa,05,NULL,1708,N,N
2898,Anel,10,NULL,1708,N,N
2899,Atalaia,05,NULL,1709,N,N
2900,Sapucaia,10,NULL,1709,N,N
2901,Branquinha,05,NULL,1710,N,N
2902,Cajueiro,05,NULL,1711,N,N
2903,Campestre,05,NULL,1712,N,N
2904,Capela,05,NULL,1713,N,N
2905,"Santa Efigênia",10,NULL,1713,N,N
2906,"Colônia Leopoldina",05,NULL,1714,N,N
2907,Flexeiras,05,NULL,1715,N,N
2908,Jacuípe,05,NULL,1716,N,N
2909,"Joaquim Gomes",05,NULL,1717,N,N
2910,Jundiá,05,NULL,1718,N,N
2911,"Matriz de Camaragibe",05,NULL,1719,N,N
2912,Messias,05,NULL,1720,N,N
2913,Murici,05,NULL,1721,N,N
2914,"Novo Lino",05,NULL,1722,N,N
2915,"Porto Calvo",05,NULL,1723,N,N
2916,"São Luís do Quitunde",05,NULL,1724,N,N
2917,Japaratinga,05,NULL,1725,N,N
2918,Maragogi,05,NULL,1726,N,N
2919,"Barra Grande",10,NULL,1726,N,N
2920,"Passo de Camaragibe",05,NULL,1727,N,N
2921,"Porto de Pedras",05,NULL,1728,N,N
2922,Tatuamunha,10,NULL,1728,N,N
2923,"São Miguel dos Milagres",05,NULL,1729,N,N
2924,"Barra de Santo Antônio",05,NULL,1730,N,N
2925,"Barra de São Miguel",05,NULL,1731,N,N
2926,"Coqueiro Seco",05,NULL,1732,N,N
2927,Maceió,05,NULL,1733,N,N
2928,"Marechal Deodoro",05,NULL,1734,N,N
2929,Paripueira,05,NULL,1735,N,N
2930,Pilar,05,NULL,1736,N,N
2931,"Rio Largo",05,NULL,1737,N,N
2932,"Santa Luzia do Norte",05,NULL,1738,N,N
2933,Satuba,05,NULL,1739,N,N
2934,Anadia,05,NULL,1740,N,N
2935,"Boca da Mata",05,NULL,1741,N,N
2936,"Campo Alegre",05,NULL,1742,N,N
2937,Coruripe,05,NULL,1743,N,N
2938,Poxim,10,NULL,1743,N,N
2939,"Jequiá da Praia",05,NULL,1744,N,N
2940,Junqueiro,05,NULL,1745,N,N
2941,Roteiro,05,NULL,1746,N,N
2942,"São Miguel dos Campos",05,NULL,1747,N,N
2943,"Teotônio Vilela",05,NULL,1748,N,N
2944,"Feliz Deserto",05,NULL,1749,N,N
2945,"Igreja Nova",05,NULL,1750,N,N
2946,Penedo,05,NULL,1751,N,N
2947,Piaçabuçu,05,NULL,1752,N,N
2948,"Porto Real do Colégio",05,NULL,1753,N,N
2949,"Canindé de São Francisco",05,NULL,1754,N,N
2950,"Feira Nova",05,NULL,1755,N,N
2951,Gararu,05,NULL,1756,N,N
2952,"Lagoa Funda",10,NULL,1756,N,N
2953,"São Mateus da Palestina",15,NULL,1756,N,N
2954,"Gracho Cardoso",05,NULL,1757,N,N
2955,Itabi,05,NULL,1758,N,N
2956,"Monte Alegre de Sergipe",05,NULL,1759,N,N
2957,"Nossa Senhora da Glória",05,NULL,1760,N,N
2958,"Poço Redondo",05,NULL,1761,N,N
2959,"Porto da Folha",05,NULL,1762,N,N
2960,Carira,05,NULL,1763,N,N
2961,"Altos Verdes",10,NULL,1763,N,N
2962,"Frei Paulo",05,NULL,1764,N,N
2963,"Nossa Senhora Aparecida",05,NULL,1765,N,N
2964,"Pedra Mole",05,NULL,1766,N,N
2965,Pinhão,05,NULL,1767,N,N
2966,Ribeirópolis,05,NULL,1768,N,N
2967,Aquidabã,05,NULL,1769,N,N
2968,Cumbe,05,NULL,1770,N,N
2969,"Malhada dos Bois",05,NULL,1771,N,N
2970,Muribeca,05,NULL,1772,N,N
2971,"Nossa Senhora das Dores",05,NULL,1773,N,N
2972,"São Miguel do Aleixo",05,NULL,1774,N,N
2973,"Areia Branca",05,NULL,1775,N,N
2974,"Campo do Brito",05,NULL,1776,N,N
2975,Itabaiana,05,NULL,1777,N,N
2976,Macambira,05,NULL,1778,N,N
2977,Malhador,05,NULL,1779,N,N
2978,"Moita Bonita",05,NULL,1780,N,N
2979,"São Domingos",05,NULL,1781,N,N
2980,"Poço Verde",05,NULL,1782,N,N
2981,"Simão Dias",05,NULL,1783,N,N
2982,"Tobias Barreto",05,NULL,1784,N,N
2983,Samambaia,10,NULL,1784,N,N
2984,Lagarto,05,NULL,1785,N,N
2985,"Riachão do Dantas",05,NULL,1786,N,N
2986,Palmares,10,NULL,1786,N,N
2987,"Amparo de São Francisco",05,NULL,1787,N,N
2988,"Brejo Grande",05,NULL,1788,N,N
2989,Canhoba,05,NULL,1789,N,N
2990,"Cedro de São João",05,NULL,1790,N,N
2991,"Ilha das Flores",05,NULL,1791,N,N
2992,Neópolis,05,NULL,1792,N,N
2993,"Nossa Senhora de Lourdes",05,NULL,1793,N,N
2994,Propriá,05,NULL,1794,N,N
2995,"Santana do São Francisco",05,NULL,1795,N,N
2996,Telha,05,NULL,1796,N,N
2997,Capela,05,NULL,1797,N,N
2998,Barracas,10,NULL,1797,N,N
2999,Miranda,15,NULL,1797,N,N
3000,Pedras,20,NULL,1797,N,N
3001,"Divina Pastora",05,NULL,1798,N,N
3002,"Santa Rosa de Lima",05,NULL,1799,N,N
3003,Siriri,05,NULL,1800,N,N
3004,Japaratuba,05,NULL,1801,N,N
3005,Japoatã,05,NULL,1802,N,N
3006,Pacatuba,05,NULL,1803,N,N
3007,Pirambu,05,NULL,1804,N,N
3008,"São Francisco",05,NULL,1805,N,N
3009,Carmópolis,05,NULL,1806,N,N
3010,"General Maynard",05,NULL,1807,N,N
3011,Laranjeiras,05,NULL,1808,N,N
3012,Maruim,05,NULL,1809,N,N
3013,Riachuelo,05,NULL,1810,N,N
3014,"Rosário do Catete",05,NULL,1811,N,N
3015,"Santo Amaro das Brotas",05,NULL,1812,N,N
3016,Aracaju,05,NULL,1813,N,N
3017,"Barra dos Coqueiros",05,NULL,1814,N,N
3018,"Nossa Senhora do Socorro",05,NULL,1815,N,N
3019,"São Cristóvão",05,NULL,1816,N,N
3020,Arauá,05,NULL,1817,N,N
3021,Boquim,05,NULL,1818,N,N
3022,Cristinápolis,05,NULL,1819,N,N
3023,Itabaianinha,05,NULL,1820,N,N
3024,Pedrinhas,05,NULL,1821,N,N
3025,Salgado,05,NULL,1822,N,N
3026,"Tomar do Geru",05,NULL,1823,N,N
3027,Umbaúba,05,NULL,1824,N,N
3028,Estância,05,NULL,1825,N,N
3029,Indiaroba,05,NULL,1826,N,N
3030,"Itaporanga d'Ajuda",05,NULL,1827,N,N
3031,"Santa Luzia do Itanhy",05,NULL,1828,N,N
3032,Baianópolis,05,NULL,1829,N,N
3033,Várzeas,10,NULL,1829,N,N
3034,Barreiras,05,NULL,1830,N,N
3035,Catolândia,05,NULL,1831,N,N
3036,"Formosa do Rio Preto",05,NULL,1832,N,N
3037,"Luís Eduardo Magalhães",05,NULL,1833,N,N
3038,"Riachão das Neves",05,NULL,1834,N,N
3039,Cariparé,10,NULL,1834,N,N
3040,"São José do Rio Grande",15,NULL,1834,N,N
3041,"São Desidério",05,NULL,1835,N,N
3042,"Sítio Grande",10,NULL,1835,N,N
3043,Angical,05,NULL,1836,N,N
3044,"Missão de Aricobé",15,NULL,1836,N,N
3045,Brejolândia,05,NULL,1837,N,N
3046,Cotegipe,05,NULL,1838,N,N
3047,Jupaguá,10,NULL,1838,N,N
3048,Taguá,15,NULL,1838,N,N
3049,Cristópolis,05,NULL,1839,N,N
3050,Mansidão,05,NULL,1840,N,N
3051,Aroeiras,10,NULL,1840,N,N
3052,"Santa Rita de Cássia",05,NULL,1841,N,N
3053,"Malhada Grande",15,NULL,1841,N,N
3054,"Tabocas do Brejo Velho",05,NULL,1842,N,N
3055,Mariquita,10,NULL,1842,N,N
3056,Wanderley,05,NULL,1843,N,N
3057,Canápolis,05,NULL,1844,N,N
3058,Cocos,05,NULL,1845,N,N
3059,Coribe,05,NULL,1846,N,N
3060,Descoberto,10,NULL,1846,N,N
3061,Correntina,05,NULL,1847,N,N
3062,"São Manoel do Norte",10,NULL,1847,N,N
3063,Jaborandi,05,NULL,1848,N,N
3064,"Santa Maria da Vitória",05,NULL,1849,N,N
3065,Açudina,10,NULL,1849,N,N
3066,Inhaúmas,15,NULL,1849,N,N
3067,Santana,05,NULL,1850,N,N
3068,"Porto Novo",10,NULL,1850,N,N
3069,"São Félix do Coribe",05,NULL,1851,N,N
3070,"Serra Dourada",05,NULL,1852,N,N
3071,"Campo Alegre de Lourdes",05,NULL,1853,N,N
3072,Peixe,10,NULL,1853,N,N
3073,"Casa Nova",05,NULL,1854,N,N
3074,Bem-Bom,10,NULL,1854,N,N
3075,"Luís Viana",15,NULL,1854,N,N
3076,"Pau a Pique",20,NULL,1854,N,N
3077,Sobrado,25,NULL,1854,N,N
3078,Curaçá,05,NULL,1855,N,N
3079,"Barro Vermelho",10,NULL,1855,N,N
3080,Patamuté,15,NULL,1855,N,N
3081,"Poço de Fora",20,NULL,1855,N,N
3082,"Riacho Seco",25,NULL,1855,N,N
3083,Juazeiro,05,NULL,1856,N,N
3084,Abóbora,07,NULL,1856,N,N
3085,"Carnaíba do Sertão",10,NULL,1856,N,N
3086,Itamotinga,15,NULL,1856,N,N
3087,Junco,20,NULL,1856,N,N
3088,Juremal,25,NULL,1856,N,N
3089,Massaroca,30,NULL,1856,N,N
3090,Pinhões,35,NULL,1856,N,N
3091,"Pilão Arcado",05,NULL,1857,N,N
3092,Baluarte,10,NULL,1857,N,N
3093,"Brejo da Serra",15,NULL,1857,N,N
3094,Saldanha,20,NULL,1857,N,N
3095,Remanso,05,NULL,1858,N,N
3096,Poços,10,NULL,1858,N,N
3097,"Sento Sé",05,NULL,1859,N,N
3098,Amaniú,10,NULL,1859,N,N
3099,"Américo Alves",15,NULL,1859,N,N
3100,Piçarrão,20,NULL,1859,N,N
3101,Cajuí,25,NULL,1859,N,N
3102,"Minas do Mimoso",30,NULL,1859,N,N
3103,Piri,35,NULL,1859,N,N
3104,Sobradinho,05,NULL,1860,N,N
3105,Abaré,05,NULL,1861,N,N
3106,Ibó,10,NULL,1861,N,N
3107,Chorrochó,05,NULL,1862,N,N
3108,Glória,05,NULL,1863,N,N
3109,Macururé,05,NULL,1864,N,N
3110,"Paulo Afonso",05,NULL,1865,N,N
3111,Rodelas,05,NULL,1866,N,N
3112,Barra,05,NULL,1867,N,N
3113,Ibiraba,15,NULL,1867,N,N
3114,Igarité,20,NULL,1867,N,N
3115,Buritirama,05,NULL,1868,N,N
3116,Ibotirama,05,NULL,1869,N,N
3117,"Boa Vista do Lagamar",10,NULL,1869,N,N
3118,"Itaguaçu da Bahia",05,NULL,1870,N,N
3119,Morpará,05,NULL,1871,N,N
3120,Quixaba,10,NULL,1871,N,N
3121,"Muquém de São Francisco",05,NULL,1872,N,N
3122,Xique-Xique,05,NULL,1873,N,N
3123,Copixaba,10,NULL,1873,N,N
3124,Iguira,15,NULL,1873,N,N
3125,"Bom Jesus da Lapa",05,NULL,1874,N,N
3126,Favelândia,07,NULL,1874,N,N
3127,Formoso,10,NULL,1874,N,N
3128,Carinhanha,05,NULL,1875,N,N
3129,"Barra da Parateca",10,NULL,1875,N,N
3130,"Feira da Mata",05,NULL,1876,N,N
3131,Ramalho,20,NULL,1876,N,N
3132,Paratinga,05,NULL,1877,N,N
3133,"Águas do Paulista",10,NULL,1877,N,N
3134,"Serra do Ramalho",05,NULL,1878,N,N
3135,"Sítio do Mato",05,NULL,1879,N,N
3136,"Gameleira da Lapa",10,NULL,1879,N,N
3137,Andorinha,05,NULL,1880,N,N
3138,"Sítio da Baraúna",10,NULL,1880,N,N
3139,"Tanquinho do Poço",15,NULL,1880,N,N
3140,"Antônio Gonçalves",05,NULL,1881,N,N
3141,"Campo Formoso",05,NULL,1882,N,N
3142,"Laje dos Negros",15,NULL,1882,N,N
3143,Filadélfia,05,NULL,1883,N,N
3144,Itiúba,05,NULL,1884,N,N
3145,Jaguarari,05,NULL,1885,N,N
3146,Pilar,08,NULL,1885,N,N
3147,Juacema,10,NULL,1885,N,N
3148,Pindobaçu,05,NULL,1886,N,N
3149,Bananeiras,10,NULL,1886,N,N
3150,"Carnaíba de Baixo",15,NULL,1886,N,N
3151,"Várzea Grande",25,NULL,1886,N,N
3152,"Senhor do Bonfim",05,NULL,1887,N,N
3153,Carrapichel,15,NULL,1887,N,N
3154,Igara,20,NULL,1887,N,N
3155,Tijuaçu,25,NULL,1887,N,N
3156,Umburanas,05,NULL,1888,N,N
3157,Delfino,10,NULL,1888,N,N
3158,"América Dourada",05,NULL,1889,N,N
3159,"Belo Campo",10,NULL,1889,N,N
3160,Prevenido,15,NULL,1889,N,N
3161,Soares,20,NULL,1889,N,N
3162,"Barra do Mendes",05,NULL,1890,N,N
3163,Antari,07,NULL,1890,N,N
3164,"Minas do Espírito Santo",10,NULL,1890,N,N
3165,"Barro Alto",05,NULL,1891,N,N
3166,"Lagoa do Boi",10,NULL,1891,N,N
3167,"Lagoa Funda",15,NULL,1891,N,N
3168,Cafarnaum,05,NULL,1892,N,N
3169,Canal,10,NULL,1892,N,N
3170,Canarana,05,NULL,1893,N,N
3171,"Paz de Salobro",20,NULL,1893,N,N
3172,Central,05,NULL,1894,N,N
3173,"Gentio do Ouro",05,NULL,1895,N,N
3174,"Gameleira do Assuruá",10,NULL,1895,N,N
3175,Ibitunane,15,NULL,1895,N,N
3176,Itajubaquara,20,NULL,1895,N,N
3177,Pituba,23,NULL,1895,N,N
3178,"Santo Inácio",25,NULL,1895,N,N
3179,Ibipeba,05,NULL,1896,N,N
3180,Iguitu,10,NULL,1896,N,N
3181,"Lagoa Grande",15,NULL,1896,N,N
3182,Mirorós,20,NULL,1896,N,N
3183,Ibititá,05,NULL,1897,N,N
3184,Canoão,20,NULL,1897,N,N
3185,"Feira Nova",30,NULL,1897,N,N
3186,Iraquara,05,NULL,1898,N,N
3187,Iraporanga,10,NULL,1898,N,N
3188,Irecê,05,NULL,1899,N,N
3189,Angical,25,NULL,1899,N,N
3190,Conquista,30,NULL,1899,N,N
3191,Itapicuru,35,NULL,1899,N,N
3192,"João Dourado",05,NULL,1900,N,N
3193,Jussara,05,NULL,1901,N,N
3194,"Queimada Nova",07,NULL,1901,N,N
3195,Recife,10,NULL,1901,N,N
3196,Lapão,05,NULL,1902,N,N
3197,"Mulungu do Morro",05,NULL,1903,N,N
3198,Canudos,10,NULL,1903,N,N
3199,"Várzea do Cerco",15,NULL,1903,N,N
3200,"Presidente Dutra",05,NULL,1904,N,N
3201,"Campo Formoso",10,NULL,1904,N,N
3202,"São Gabriel",05,NULL,1905,N,N
3203,"Gameleira do Jacaré",15,NULL,1905,N,N
3204,"Souto Soares",05,NULL,1906,N,N
3205,Cisterna,10,NULL,1906,N,N
3206,Segrêdo,25,NULL,1906,N,N
3207,Uibaí,05,NULL,1907,N,N
3208,Hidrolândia,10,NULL,1907,N,N
3209,Caém,05,NULL,1908,N,N
3210,"Caldeirão Grande",05,NULL,1909,N,N
3211,"Capim Grosso",05,NULL,1910,N,N
3212,Jacobina,05,NULL,1911,N,N
3213,"Catinga do Moura",10,NULL,1911,N,N
3214,Itaitu,15,NULL,1911,N,N
3215,Itapeipu,20,NULL,1911,N,N
3216,Junco,26,NULL,1911,N,N
3217,"Miguel Calmon",05,NULL,1912,N,N
3218,Itapura,10,NULL,1912,N,N
3219,Tapiranga,15,NULL,1912,N,N
3220,Mirangaba,05,NULL,1913,N,N
3221,Nuguaçu,10,NULL,1913,N,N
3222,Canabrava,13,NULL,1913,N,N
3223,Taquarandi,15,NULL,1913,N,N
3224,"Morro do Chapéu",05,NULL,1914,N,N
3225,Camirim,10,NULL,1914,N,N
3226,"Dias Coelho",15,NULL,1914,N,N
3227,"Duas Barras do Morro",20,NULL,1914,N,N
3228,Icó,22,NULL,1914,N,N
3229,Tamboril,24,NULL,1914,N,N
3230,Ventura,30,NULL,1914,N,N
3231,Ourolândia,05,NULL,1915,N,N
3232,Piritiba,05,NULL,1916,N,N
3233,França,10,NULL,1916,N,N
3234,Largo,15,NULL,1916,N,N
3235,"Porto Feliz",25,NULL,1916,N,N
3236,"Ponto Novo",05,NULL,1917,N,N
3237,Quixabeira,05,NULL,1918,N,N
3238,"São José do Jacuípe",05,NULL,1919,N,N
3239,"Itatiaia do Alto Bonito",15,NULL,1919,N,N
3240,Saúde,05,NULL,1920,N,N
3241,Serrolândia,05,NULL,1921,N,N
3242,"Várzea do Poço",05,NULL,1922,N,N
3243,"Várzea Nova",05,NULL,1923,N,N
3244,"Baixa Grande",05,NULL,1924,N,N
3245,"Boa Vista do Tupim",05,NULL,1925,N,N
3246,"Brejo Novo",10,NULL,1925,N,N
3247,Iaçu,05,NULL,1926,N,N
3248,"João Amaro",10,NULL,1926,N,N
3249,"Lajedo Alto",15,NULL,1926,N,N
3250,Ibiquera,05,NULL,1927,N,N
3251,Itaberaba,05,NULL,1928,N,N
3252,Lajedinho,05,NULL,1929,N,N
3253,Macajuba,05,NULL,1930,N,N
3254,"Nova Cruz",21,NULL,1930,N,N
3255,"Santa Luzia",26,NULL,1930,N,N
3256,Mairi,05,NULL,1931,N,N
3257,Angico,10,NULL,1931,N,N
3258,"Mundo Novo",05,NULL,1932,N,N
3259,"Alto Bonito",10,NULL,1932,N,N
3260,Ibiaporã,15,NULL,1932,N,N
3261,Indaí,20,NULL,1932,N,N
3262,"Ruy Barbosa",05,NULL,1933,N,N
3263,"Morro das Flores",10,NULL,1933,N,N
3264,Tapiraípe,15,NULL,1933,N,N
3265,Tapiramutá,05,NULL,1934,N,N
3266,"Volta Grande",10,NULL,1934,N,N
3267,"Várzea da Roça",05,NULL,1935,N,N
3268,"Água Fria",05,NULL,1936,N,N
3269,Pataíba,10,NULL,1936,N,N
3270,Anguera,05,NULL,1937,N,N
3271,"Antônio Cardoso",05,NULL,1938,N,N
3272,Oleiro,12,NULL,1938,N,N
3273,Poço,15,NULL,1938,N,N
3274,"Santo Estevão Velho",20,NULL,1938,N,N
3275,"Conceição da Feira",05,NULL,1939,N,N
3276,"Conceição do Jacuípe",05,NULL,1940,N,N
3277,"Coração de Maria",05,NULL,1941,N,N
3278,Itacava,10,NULL,1941,N,N
3279,Retiro,30,NULL,1941,N,N
3280,"Elísio Medrado",05,NULL,1942,N,N
3281,"Monte Cruzeiro",10,NULL,1942,N,N
3282,"Feira de Santana",05,NULL,1943,N,N
3283,"Bonfim da Feira",10,NULL,1943,N,N
3284,Humildes,15,NULL,1943,N,N
3285,"Governador Dr. João Durval Carneiro",20,NULL,1943,N,N
3286,Jaguara,25,NULL,1943,N,N
3287,Jaíba,30,NULL,1943,N,N
3288,"Maria Quitéria",35,NULL,1943,N,N
3289,Matinha,38,NULL,1943,N,N
3290,Tiquaruçu,40,NULL,1943,N,N
3291,Ipecaetá,05,NULL,1944,N,N
3292,Cavunge,10,NULL,1944,N,N
3293,Ipirá,05,NULL,1945,N,N
3294,"Bonfim de Ipirá",15,NULL,1945,N,N
3295,Malhador,25,NULL,1945,N,N
3296,Irará,05,NULL,1946,N,N
3297,"Bento Simões",10,NULL,1946,N,N
3298,Itatim,05,NULL,1947,N,N
3299,Ouriçangas,05,NULL,1948,N,N
3300,Pedrão,05,NULL,1949,N,N
3301,Pintadas,05,NULL,1950,N,N
3302,"Rafael Jambeiro",05,NULL,1951,N,N
3303,Argoim,10,NULL,1951,N,N
3304,Cajueiro,15,NULL,1951,N,N
3305,Paraguassú,25,NULL,1951,N,N
