id,nome,codigo,sigla,estado_id,padrao,capital
3448,Itapura,23008,NULL,21,N,N
3449,Mirandópolis,30102,NULL,21,N,N
3450,"Murutinga do Sul",32108,NULL,21,N,N
3451,"Nova Independência",33205,NULL,21,N,N
3452,"Pereira Barreto",37404,NULL,21,N,N
3453,"Sud Mennucci",52304,NULL,21,N,N
3454,Suzanápolis,52551,NULL,21,N,N
3455,Araçatuba,02804,NULL,21,N,N
3456,"Bento de Abreu",06201,NULL,21,N,N
3457,Guararapes,18206,NULL,21,N,N
3458,Lavínia,26506,NULL,21,N,N
3459,Rubiácea,44400,NULL,21,N,N
3460,"Santo Antônio do Aracanguá",48054,NULL,21,N,N
3461,Valparaíso,56305,NULL,21,N,N
3462,"Alto Alegre",01103,NULL,21,N,N
3463,Avanhandava,04404,NULL,21,N,N
3464,Barbosa,05104,NULL,21,N,N
3465,Bilac,06409,NULL,21,N,N
3466,Birigui,06508,NULL,21,N,N
3467,Braúna,07704,NULL,21,N,N
3468,"Brejo Alegre",07753,NULL,21,N,N
3469,Buritama,08108,NULL,21,N,N
3470,Clementina,11904,NULL,21,N,N
3471,Coroados,12506,NULL,21,N,N
3472,"Gabriel Monteiro",16507,NULL,21,N,N
3473,Glicério,17109,NULL,21,N,N
3474,Lourdes,27256,NULL,21,N,N
3475,Luiziânia,27702,NULL,21,N,N
3476,Penápolis,37305,NULL,21,N,N
3477,Piacatu,37701,NULL,21,N,N
3478,"Santópolis do Aguapeí",48401,NULL,21,N,N
3479,Turiúba,55208,NULL,21,N,N
3480,Cafelândia,08801,NULL,21,N,N
3481,Getulina,17000,NULL,21,N,N
3482,Guaiçara,17208,NULL,21,N,N
3483,Guaimbê,17307,NULL,21,N,N
3484,"Júlio Mesquita",25805,NULL,21,N,N
3485,Lins,27108,NULL,21,N,N
3486,Promissão,41604,NULL,21,N,N
3487,Sabino,44608,NULL,21,N,N
3488,Agudos,00709,NULL,21,N,N
3489,Arealva,03406,NULL,21,N,N
3490,Areiópolis,03604,NULL,21,N,N
3491,Avaí,04305,NULL,21,N,N
3492,Balbinos,04701,NULL,21,N,N
3493,Bauru,06003,NULL,21,N,N
3494,Borebi,07456,NULL,21,N,N
3495,"Cabrália Paulista",08306,NULL,21,N,N
3496,Duartina,14502,NULL,21,N,N
3497,Guarantã,18107,NULL,21,N,N
3498,Iacanga,19105,NULL,21,N,N
3499,"Lençóis Paulista",26803,NULL,21,N,N
3500,Lucianópolis,27504,NULL,21,N,N
3501,Paulistânia,36570,NULL,21,N,N
3502,Pirajuí,38907,NULL,21,N,N
3503,Piratininga,39400,NULL,21,N,N
3504,Pongaí,40101,NULL,21,N,N
3505,"Presidente Alves",41109,NULL,21,N,N
3506,Reginópolis,42503,NULL,21,N,N
3507,Ubirajara,55505,NULL,21,N,N
3508,Uru,55901,NULL,21,N,N
3509,Bariri,05203,NULL,21,N,N
3510,"Barra Bonita",05302,NULL,21,N,N
3511,Bocaina,06805,NULL,21,N,N
3512,Boracéia,07308,NULL,21,N,N
3513,"Dois Córregos",14106,NULL,21,N,N
3514,"Igaraçu do Tietê",20004,NULL,21,N,N
3515,Itaju,22000,NULL,21,N,N
3516,Itapuí,22901,NULL,21,N,N
3517,Jaú,25300,NULL,21,N,N
3518,Macatuba,28007,NULL,21,N,N
3519,"Mineiros do Tietê",29807,NULL,21,N,N
3520,Pederneiras,36703,NULL,21,N,N
3521,"Águas de Santa Bárbara",00550,NULL,21,N,N
3522,Arandu,03109,NULL,21,N,N
3523,Avaré,04503,NULL,21,N,N
3524,"Cerqueira César",11409,NULL,21,N,N
3525,Iaras,19253,NULL,21,N,N
3526,Itaí,21804,NULL,21,N,N
3527,Itatinga,23503,NULL,21,N,N
3528,Paranapanema,35804,NULL,21,N,N
3529,Anhembi,02309,NULL,21,N,N
3530,Bofete,06904,NULL,21,N,N
3531,Botucatu,07506,NULL,21,N,N
3532,Conchas,12308,NULL,21,N,N
3533,Pardinho,36109,NULL,21,N,N
3534,Pratânia,41059,NULL,21,N,N
3535,"São Manuel",50100,NULL,21,N,N
3536,"Américo Brasiliense",01707,NULL,21,N,N
3537,Araraquara,03208,NULL,21,N,N
3538,"Boa Esperança do Sul",06706,NULL,21,N,N
3539,Borborema,07407,NULL,21,N,N
3540,Dobrada,14007,NULL,21,N,N
3541,"Gavião Peixoto",16853,NULL,21,N,N
3542,Ibitinga,19600,NULL,21,N,N
3543,Itápolis,22703,NULL,21,N,N
3544,Matão,29302,NULL,21,N,N
3545,Motuca,32058,NULL,21,N,N
3546,"Nova Europa",32900,NULL,21,N,N
3547,Rincão,43709,NULL,21,N,N
3548,"Santa Lúcia",46900,NULL,21,N,N
3549,Tabatinga,52700,NULL,21,N,N
3550,Trabiju,54755,NULL,21,N,N
3551,Analândia,02002,NULL,21,N,N
3552,Descalvado,13702,NULL,21,N,N
3553,Dourado,14304,NULL,21,N,N
3554,Ibaté,19303,NULL,21,N,N
3555,"Ribeirão Bonito",42909,NULL,21,N,N
3556,"São Carlos",48906,NULL,21,N,N
3557,Brotas,07902,NULL,21,N,N
3558,Corumbataí,12704,NULL,21,N,N
3559,Ipeúna,21101,NULL,21,N,N
3560,Itirapina,23602,NULL,21,N,N
3561,"Rio Claro",43907,NULL,21,N,N
3562,Torrinha,54706,NULL,21,N,N
3563,Araras,03307,NULL,21,N,N
3564,Conchal,12209,NULL,21,N,N
3565,Cordeirópolis,12407,NULL,21,N,N
3566,Iracemápolis,21408,NULL,21,N,N
3567,Leme,26704,NULL,21,N,N
3568,Limeira,26902,NULL,21,N,N
3569,"Santa Cruz da Conceição",46207,NULL,21,N,N
3570,"Santa Gertrudes",46702,NULL,21,N,N
3571,"Águas de São Pedro",00600,NULL,21,N,N
3572,Capivari,10401,NULL,21,N,N
3573,Charqueada,11706,NULL,21,N,N
3574,Jumirim,25854,NULL,21,N,N
3575,Mombuca,30904,NULL,21,N,N
3576,Piracicaba,38709,NULL,21,N,N
3577,Rafard,42107,NULL,21,N,N
3578,"Rio das Pedras",44004,NULL,21,N,N
3579,Saltinho,45159,NULL,21,N,N
3580,"Santa Maria da Serra",47007,NULL,21,N,N
3581,"São Pedro",50407,NULL,21,N,N
3582,Tietê,54508,NULL,21,N,N
3583,Aguaí,00303,NULL,21,N,N
3584,Pirassununga,39301,NULL,21,N,N
3585,"Porto Ferreira",40705,NULL,21,N,N
3586,"Santa Cruz das Palmeiras",46306,NULL,21,N,N
3587,"Águas da Prata",00402,NULL,21,N,N
3588,Caconde,08702,NULL,21,N,N
3589,"Casa Branca",10807,NULL,21,N,N
3590,Divinolândia,13900,NULL,21,N,N
3591,"Espírito Santo do Pinhal",15186,NULL,21,N,N
3592,Itobi,23800,NULL,21,N,N
3593,Mococa,30508,NULL,21,N,N
3594,"Santo Antônio do Jardim",48104,NULL,21,N,N
3595,"São João da Boa Vista",49102,NULL,21,N,N
3596,"São José do Rio Pardo",49706,NULL,21,N,N
3597,"São Sebastião da Grama",50803,NULL,21,N,N
3598,Tambaú,53302,NULL,21,N,N
3599,Tapiratiba,53609,NULL,21,N,N
3600,"Vargem Grande do Sul",56404,NULL,21,N,N
3601,"Artur Nogueira",03802,NULL,21,N,N
3602,"Engenheiro Coelho",15152,NULL,21,N,N
3603,Itapira,22604,NULL,21,N,N
3604,"Mogi Guaçu",30706,NULL,21,N,N
3605,"Moji Mirim",30805,NULL,21,N,N
3606,"Santo Antônio de Posse",48005,NULL,21,N,N
3607,"Estiva Gerbi",57303,NULL,21,N,N
3608,Americana,01608,NULL,21,N,N
3609,Campinas,09502,NULL,21,N,N
3610,Cosmópolis,12803,NULL,21,N,N
3611,"Elias Fausto",14908,NULL,21,N,N
3612,Holambra,19055,NULL,21,N,N
3613,Hortolândia,19071,NULL,21,N,N
3614,Indaiatuba,20509,NULL,21,N,N
3615,Jaguariúna,24709,NULL,21,N,N
3616,"Monte Mor",31803,NULL,21,N,N
3617,"Nova Odessa",33403,NULL,21,N,N
3618,Paulínia,36505,NULL,21,N,N
3619,Pedreira,37107,NULL,21,N,N
3620,"Santa Bárbara d'Oeste",45803,NULL,21,N,N
3621,Sumaré,52403,NULL,21,N,N
3622,Valinhos,56206,NULL,21,N,N
3623,Vinhedo,56701,NULL,21,N,N
3624,"Águas de Lindóia",00501,NULL,21,N,N
3625,Amparo,01905,NULL,21,N,N
3626,Lindóia,27009,NULL,21,N,N
3627,"Monte Alegre do Sul",31209,NULL,21,N,N
3628,"Pedra Bela",36802,NULL,21,N,N
3629,Pinhalzinho,38204,NULL,21,N,N
3630,"Serra Negra",51603,NULL,21,N,N
3631,Socorro,52106,NULL,21,N,N
3632,Dracena,14403,NULL,21,N,N
3633,Junqueirópolis,26001,NULL,21,N,N
3634,"Monte Castelo",31605,NULL,21,N,N
3635,"Nova Guataporanga",33106,NULL,21,N,N
3636,"Ouro Verde",34807,NULL,21,N,N
3637,Panorama,35408,NULL,21,N,N
3638,Paulicéia,36406,NULL,21,N,N
3639,"Santa Mercedes",47106,NULL,21,N,N
3640,"São João do Pau d'Alho",49300,NULL,21,N,N
3641,"Tupi Paulista",55109,NULL,21,N,N
3642,Adamantina,00105,NULL,21,N,N
3643,"Flora Rica",15806,NULL,21,N,N
3644,"Flórida Paulista",16002,NULL,21,N,N
3645,"Inúbia Paulista",20806,NULL,21,N,N
3646,Irapuru,21606,NULL,21,N,N
3647,Lucélia,27405,NULL,21,N,N
3648,Mariápolis,28908,NULL,21,N,N
3649,"Osvaldo Cruz",34609,NULL,21,N,N
3650,Pacaembu,34906,NULL,21,N,N
3651,Parapuã,36000,NULL,21,N,N
3652,Pracinha,40853,NULL,21,N,N
3653,Rinópolis,43808,NULL,21,N,N
3654,Sagres,44707,NULL,21,N,N
3655,Salmourão,45100,NULL,21,N,N
3656,"Alfredo Marcondes",00808,NULL,21,N,N
3657,"Álvares Machado",01301,NULL,21,N,N
3658,Anhumas,02408,NULL,21,N,N
3659,Caiabu,08900,NULL,21,N,N
3660,Caiuá,09106,NULL,21,N,N
3661,Emilianópolis,15129,NULL,21,N,N
3662,"Estrela do Norte",15301,NULL,21,N,N
3663,"Euclides da Cunha Paulista",15350,NULL,21,N,N
3664,Indiana,20608,NULL,21,N,N
3665,"João Ramalho",25607,NULL,21,N,N
3666,"Marabá Paulista",28700,NULL,21,N,N
3667,Martinópolis,29203,NULL,21,N,N
3668,"Mirante do Paranapanema",30201,NULL,21,N,N
3669,Narandiba,32207,NULL,21,N,N
3670,Piquerobi,38303,NULL,21,N,N
3671,Pirapozinho,39202,NULL,21,N,N
3672,"Presidente Bernardes",41208,NULL,21,N,N
3673,"Presidente Epitácio",41307,NULL,21,N,N
3674,"Presidente Prudente",41406,NULL,21,N,N
3675,"Presidente Venceslau",41505,NULL,21,N,N
3676,Rancharia,42206,NULL,21,N,N
3677,"Regente Feijó",42404,NULL,21,N,N
3678,"Ribeirão dos Índios",43238,NULL,21,N,N
3679,Rosana,44251,NULL,21,N,N
3680,Sandovalina,45506,NULL,21,N,N
3681,"Santo Anastácio",47700,NULL,21,N,N
3682,"Santo Expedito",48302,NULL,21,N,N
3683,Taciba,52908,NULL,21,N,N
3684,Tarabai,53906,NULL,21,N,N
3685,"Teodoro Sampaio",54300,NULL,21,N,N
3686,Arco-Íris,03356,NULL,21,N,N
3687,Bastos,05807,NULL,21,N,N
3688,Herculândia,19006,NULL,21,N,N
3689,Iacri,19204,NULL,21,N,N
3690,Queiroz,41802,NULL,21,N,N
3691,Quintana,42008,NULL,21,N,N
3692,Tupã,55000,NULL,21,N,N
3693,"Álvaro de Carvalho",01400,NULL,21,N,N
3694,Alvinlândia,01509,NULL,21,N,N
3695,Echaporã,14700,NULL,21,N,N
3696,Fernão,15657,NULL,21,N,N
3697,Gália,16606,NULL,21,N,N
3698,Garça,16705,NULL,21,N,N
3699,Lupércio,27801,NULL,21,N,N
3700,Marília,29005,NULL,21,N,N
3701,Ocauçu,33700,NULL,21,N,N
3702,Oriente,34104,NULL,21,N,N
3703,"Oscar Bressane",34500,NULL,21,N,N
3704,Pompéia,40002,NULL,21,N,N
3705,"Vera Cruz",56602,NULL,21,N,N
3706,Assis,04008,NULL,21,N,N
3707,Borá,07209,NULL,21,N,N
3708,"Campos Novos Paulista",09809,NULL,21,N,N
3709,"Cândido Mota",10005,NULL,21,N,N
3710,Cruzália,13306,NULL,21,N,N
3711,Florínia,16101,NULL,21,N,N
3712,Ibirarema,19501,NULL,21,N,N
3713,Iepê,19907,NULL,21,N,N
3714,Lutécia,27900,NULL,21,N,N
3715,Maracaí,28809,NULL,21,N,N
3716,Nantes,32157,NULL,21,N,N
3717,Palmital,35309,NULL,21,N,N
3718,"Paraguaçu Paulista",35507,NULL,21,N,N
3719,"Pedrinhas Paulista",37156,NULL,21,N,N
3720,Platina,39707,NULL,21,N,N
3721,Quatá,41703,NULL,21,N,N
3722,Tarumã,53955,NULL,21,N,N
3723,"Bernardino de Campos",06300,NULL,21,N,N
3724,Canitar,10153,NULL,21,N,N
3725,"Espírito Santo do Turvo",15194,NULL,21,N,N
3726,Fartura,15400,NULL,21,N,N
3727,Ipaussu,20905,NULL,21,N,N
3728,Manduri,28601,NULL,21,N,N
3729,Óleo,33809,NULL,21,N,N
3730,Ourinhos,34708,NULL,21,N,N
3731,Piraju,38808,NULL,21,N,N
3732,"Ribeirão do Sul",43204,NULL,21,N,N
3733,"Salto Grande",45407,NULL,21,N,N
3734,"Santa Cruz do Rio Pardo",46405,NULL,21,N,N
3735,"São Pedro do Turvo",50506,NULL,21,N,N
3736,Sarutaiá,51207,NULL,21,N,N
3737,Taguaí,53005,NULL,21,N,N
3738,Tejupá,54201,NULL,21,N,N
3739,Timburi,54607,NULL,21,N,N
3740,Chavantes,57204,NULL,21,N,N
3741,"Barão de Antonina",05005,NULL,21,N,N
3742,"Bom Sucesso de Itararé",07159,NULL,21,N,N
3743,Buri,08009,NULL,21,N,N
3744,"Coronel Macedo",12605,NULL,21,N,N
3745,Itaberá,21705,NULL,21,N,N
3746,Itapeva,22406,NULL,21,N,N
3747,Itaporanga,22802,NULL,21,N,N
3748,Itararé,23206,NULL,21,N,N
3749,"Nova Campina",32827,NULL,21,N,N
3750,Riversul,43501,NULL,21,N,N
3751,Taquarituba,53807,NULL,21,N,N
3752,Taquarivaí,53856,NULL,21,N,N
3753,Alambari,00758,NULL,21,N,N
3754,Angatuba,02200,NULL,21,N,N
3755,"Campina do Monte Alegre",09452,NULL,21,N,N
3756,Guareí,18503,NULL,21,N,N
3757,Itapetininga,22307,NULL,21,N,N
3758,Boituva,07001,NULL,21,N,N
3759,Cerquilho,11508,NULL,21,N,N
3760,"Cesário Lange",11607,NULL,21,N,N
3761,"Laranjal Paulista",26407,NULL,21,N,N
3762,Pereiras,37503,NULL,21,N,N
3763,Porangaba,40507,NULL,21,N,N
3764,Quadra,41653,NULL,21,N,N
3765,Tatuí,54003,NULL,21,N,N
3766,"Torre de Pedra",54656,NULL,21,N,N
3767,Apiaí,02705,NULL,21,N,N
3768,"Barra do Chapéu",05351,NULL,21,N,N
3769,"Capão Bonito",10203,NULL,21,N,N
3770,Guapiara,17604,NULL,21,N,N
3771,Iporanga,21200,NULL,21,N,N
3772,Itaóca,22158,NULL,21,N,N
3773,"Itapirapuã Paulista",22653,NULL,21,N,N
3774,Ribeira,42800,NULL,21,N,N
3775,"Ribeirão Branco",43006,NULL,21,N,N
3776,"Ribeirão Grande",43253,NULL,21,N,N
3777,Ibiúna,19709,NULL,21,N,N
3778,Piedade,37800,NULL,21,N,N
3779,"Pilar do Sul",37909,NULL,21,N,N
3780,"São Miguel Arcanjo",50209,NULL,21,N,N
3781,Tapiraí,53500,NULL,21,N,N
3782,Alumínio,01152,NULL,21,N,N
3783,Araçariguama,02754,NULL,21,N,N
3784,"Araçoiaba da Serra",02903,NULL,21,N,N
3785,Cabreúva,08405,NULL,21,N,N
3786,"Capela do Alto",10302,NULL,21,N,N
3787,Iperó,21002,NULL,21,N,N
3788,Itu,23909,NULL,21,N,N
3789,Mairinque,28403,NULL,21,N,N
3790,"Porto Feliz",40606,NULL,21,N,N
3791,Salto,45209,NULL,21,N,N
3792,"Salto de Pirapora",45308,NULL,21,N,N
3793,"São Roque",50605,NULL,21,N,N
3794,Sarapuí,51108,NULL,21,N,N
3795,Sorocaba,52205,NULL,21,N,N
3796,Votorantim,57006,NULL,21,N,N
3797,"Campo Limpo Paulista",09601,NULL,21,N,N
3798,Itupeva,24006,NULL,21,N,N
3799,Jundiaí,25904,NULL,21,N,N
3800,Louveira,27306,NULL,21,N,N
3801,"Várzea Paulista",56503,NULL,21,N,N
3802,Atibaia,04107,NULL,21,N,N
3803,"Bom Jesus dos Perdões",07100,NULL,21,N,N
3804,"Bragança Paulista",07605,NULL,21,N,N
3805,Itatiba,23404,NULL,21,N,N
3806,Jarinu,25201,NULL,21,N,N
3807,Joanópolis,25508,NULL,21,N,N
3808,Morungaba,32009,NULL,21,N,N
3809,"Nazaré Paulista",32405,NULL,21,N,N
3810,Piracaia,38600,NULL,21,N,N
3811,Tuiuti,54953,NULL,21,N,N
3812,Vargem,56354,NULL,21,N,N
3813,"Campos do Jordão",09700,NULL,21,N,N
3814,"Monteiro Lobato",31704,NULL,21,N,N
3815,"Santo Antônio do Pinhal",48203,NULL,21,N,N
3816,"São Bento do Sapucaí",48609,NULL,21,N,N
3817,Caçapava,08504,NULL,21,N,N
3818,Igaratá,20202,NULL,21,N,N
3819,Jacareí,24402,NULL,21,N,N
3820,Pindamonhangaba,38006,NULL,21,N,N
3821,"Santa Branca",46009,NULL,21,N,N
3822,"São José dos Campos",49904,NULL,21,N,N
3823,Taubaté,54102,NULL,21,N,N
3824,Tremembé,54805,NULL,21,N,N
3825,Aparecida,02507,NULL,21,N,N
3826,"Cachoeira Paulista",08603,NULL,21,N,N
3827,Canas,09957,NULL,21,N,N
3828,Cruzeiro,13405,NULL,21,N,N
3829,Guaratinguetá,18404,NULL,21,N,N
3830,Lavrinhas,26605,NULL,21,N,N
3831,Lorena,27207,NULL,21,N,N
3832,Piquete,38501,NULL,21,N,N
3833,Potim,40754,NULL,21,N,N
3834,Queluz,41901,NULL,21,N,N
3835,Roseira,44301,NULL,21,N,N
3836,Arapeí,03158,NULL,21,N,N
3837,Areias,03505,NULL,21,N,N
3838,Bananal,04909,NULL,21,N,N
3839,"São José do Barreiro",49607,NULL,21,N,N
3840,Silveiras,52007,NULL,21,N,N
3841,Cunha,13603,NULL,21,N,N
3842,Jambeiro,24907,NULL,21,N,N
3843,Lagoinha,26308,NULL,21,N,N
3844,"Natividade da Serra",32306,NULL,21,N,N
3845,Paraibuna,35606,NULL,21,N,N
3846,"Redenção da Serra",42305,NULL,21,N,N
3847,"São Luís do Paraitinga",50001,NULL,21,N,N
3848,Caraguatatuba,10500,NULL,21,N,N
3849,Ilhabela,20400,NULL,21,N,N
3850,"São Sebastião",50704,NULL,21,N,N
3851,Ubatuba,55406,NULL,21,N,N
3852,"Barra do Turvo",05401,NULL,21,N,N
3853,Cajati,09254,NULL,21,N,N
3854,Cananéia,09908,NULL,21,N,N
3855,Eldorado,14809,NULL,21,N,N
3856,Iguape,20301,NULL,21,N,N
3857,"Ilha Comprida",20426,NULL,21,N,N
3858,Jacupiranga,24600,NULL,21,N,N
3859,Juquiá,26100,NULL,21,N,N
3860,Miracatu,29906,NULL,21,N,N
3861,Pariquera-Açu,36208,NULL,21,N,N
3862,Registro,42602,NULL,21,N,N
3863,"Sete Barras",51801,NULL,21,N,N
3864,Itanhaém,22109,NULL,21,N,N
3865,Itariri,23305,NULL,21,N,N
3866,Mongaguá,31100,NULL,21,N,N
3867,"Pedro de Toledo",37206,NULL,21,N,N
3868,Peruíbe,37602,NULL,21,N,N
3869,Barueri,05708,NULL,21,N,N
3870,Cajamar,09205,NULL,21,N,N
3871,Carapicuíba,10609,NULL,21,N,N
3872,Itapevi,22505,NULL,21,N,N
3873,Jandira,25003,NULL,21,N,N
3874,Osasco,34401,NULL,21,N,N
3875,"Pirapora do Bom Jesus",39103,NULL,21,N,N
3876,"Santana de Parnaíba",47304,NULL,21,N,N
3877,Caieiras,09007,NULL,21,N,N
3878,"Francisco Morato",16309,NULL,21,N,N
3879,"Franco da Rocha",16408,NULL,21,N,N
3880,Mairiporã,28502,NULL,21,N,N
3881,Arujá,03901,NULL,21,N,N
3882,Guarulhos,18800,NULL,21,N,N
3883,"Santa Isabel",46801,NULL,21,N,N
3884,Cotia,13009,NULL,21,N,N
3885,"Embu das Artes",15004,NULL,21,N,N
3886,Embu-Guaçu,15103,NULL,21,N,N
3887,"Itapecerica da Serra",22208,NULL,21,N,N
3888,Juquitiba,26209,NULL,21,N,N
3889,"São Lourenço da Serra",49953,NULL,21,N,N
3890,"Taboão da Serra",52809,NULL,21,N,N
3891,"Vargem Grande Paulista",56453,NULL,21,N,N
3892,Diadema,13801,NULL,21,N,N
3893,Mauá,29401,NULL,21,N,N
3894,"Ribeirão Pires",43303,NULL,21,N,N
3895,"Rio Grande da Serra",44103,NULL,21,N,N
3896,"Santo André",47809,NULL,21,N,N
3897,"São Bernardo do Campo",48708,NULL,21,N,N
3898,"São Caetano do Sul",48807,NULL,21,N,N
3899,"São Paulo",50308,NULL,21,N,N
3900,Biritiba-Mirim,06607,NULL,21,N,N
3901,"Ferraz de Vasconcelos",15707,NULL,21,N,N
3902,Guararema,18305,NULL,21,N,N
3903,Itaquaquecetuba,23107,NULL,21,N,N
3904,"Mogi das Cruzes",30607,NULL,21,N,N
3905,Poá,39806,NULL,21,N,N
3906,Salesópolis,45001,NULL,21,N,N
3907,Suzano,52502,NULL,21,N,N
3908,Bertioga,06359,NULL,21,N,N
3909,Cubatão,13504,NULL,21,N,N
3910,Guarujá,18701,NULL,21,N,N
3911,"Praia Grande",41000,NULL,21,N,N
3912,Santos,48500,NULL,21,N,N
3913,"São Vicente",51009,NULL,21,N,N
3914,"Alto Paraná",00608,NULL,22,N,N
3915,Amaporã,00905,NULL,22,N,N
3916,"Cruzeiro do Sul",06704,NULL,22,N,N
3917,"Diamante do Norte",07108,NULL,22,N,N
3918,Guairaçá,08908,NULL,22,N,N
3919,Inajá,10300,NULL,22,N,N
3920,"Itaúna do Sul",11308,NULL,22,N,N
3921,"Jardim Olinda",12603,NULL,22,N,N
3922,Loanda,13502,NULL,22,N,N
3923,Marilena,15002,NULL,22,N,N
3924,Mirador,15903,NULL,22,N,N
3925,"Nova Aliança do Ivaí",16505,NULL,22,N,N
3926,"Nova Londrina",17107,NULL,22,N,N
3927,"Paraíso do Norte",18006,NULL,22,N,N
3928,Paranacity,18105,NULL,22,N,N
3929,Paranapoema,18303,NULL,22,N,N
3930,Paranavaí,18402,NULL,22,N,N
3931,"Planaltina do Paraná",19707,NULL,22,N,N
3932,"Porto Rico",20200,NULL,22,N,N
3933,"Querência do Norte",21000,NULL,22,N,N
3934,"Santa Cruz de Monte Castelo",23303,NULL,22,N,N
3935,"Santa Isabel do Ivaí",23709,NULL,22,N,N
3936,"Santa Mônica",23956,NULL,22,N,N
3937,"Santo Antônio do Caiuá",24202,NULL,22,N,N
3938,"São Carlos do Ivaí",24608,NULL,22,N,N
3939,"São João do Caiuá",24905,NULL,22,N,N
3940,"São Pedro do Paraná",25902,NULL,22,N,N
3941,Tamboara,26702,NULL,22,N,N
3942,"Terra Rica",27304,NULL,22,N,N
3943,Altônia,00509,NULL,22,N,N
3944,"Alto Piquiri",00707,NULL,22,N,N
3945,"Brasilândia do Sul",03370,NULL,22,N,N
3946,"Cafezal do Sul",03479,NULL,22,N,N
3947,"Cruzeiro do Oeste",06605,NULL,22,N,N
3948,Douradina,07256,NULL,22,N,N
3949,"Esperança Nova",07520,NULL,22,N,N
3950,"Francisco Alves",08320,NULL,22,N,N
3951,Icaraíma,09906,NULL,22,N,N
3952,Iporã,10607,NULL,22,N,N
3953,Ivaté,11555,NULL,22,N,N
3954,"Maria Helena",14708,NULL,22,N,N
3955,Mariluz,15101,NULL,22,N,N
3956,"Nova Olímpia",17206,NULL,22,N,N
3957,Perobal,18857,NULL,22,N,N
3958,Pérola,18907,NULL,22,N,N
3959,"São Jorge do Patrocínio",25357,NULL,22,N,N
3960,Tapira,26900,NULL,22,N,N
3961,Umuarama,28104,NULL,22,N,N
3962,"Alto Paraíso",28625,NULL,22,N,N
3963,Xambrê,28807,NULL,22,N,N
3964,Cianorte,05508,NULL,22,N,N
3965,"Cidade Gaúcha",05607,NULL,22,N,N
3966,Guaporema,09104,NULL,22,N,N
3967,Indianópolis,10409,NULL,22,N,N
3968,Japurá,12405,NULL,22,N,N
3969,Jussara,13007,NULL,22,N,N
3970,Rondon,22602,NULL,22,N,N
3971,"São Manoel do Paraná",25555,NULL,22,N,N
3972,"São Tomé",26108,NULL,22,N,N
3973,Tapejara,26801,NULL,22,N,N
3974,"Tuneiras do Oeste",27908,NULL,22,N,N
3975,"Altamira do Paraná",00459,NULL,22,N,N
3976,"Boa Esperança",03008,NULL,22,N,N
3977,"Campina da Lagoa",03909,NULL,22,N,N
3978,Goioerê,08601,NULL,22,N,N
3979,Janiópolis,12207,NULL,22,N,N
3980,Juranda,12959,NULL,22,N,N
3981,"Moreira Sales",16109,NULL,22,N,N
3982,"Nova Cantu",16802,NULL,22,N,N
3983,"Quarto Centenário",20655,NULL,22,N,N
3984,"Rancho Alegre D'Oeste",21356,NULL,22,N,N
3985,Ubiratã,28005,NULL,22,N,N
3986,Araruna,01705,NULL,22,N,N
3987,"Barbosa Ferraz",02505,NULL,22,N,N
3988,"Campo Mourão",04303,NULL,22,N,N
3989,"Corumbataí do Sul",06555,NULL,22,N,N
3990,"Engenheiro Beltrão",07504,NULL,22,N,N
3991,Farol,07553,NULL,22,N,N
3992,Fênix,07702,NULL,22,N,N
3993,Iretama,10805,NULL,22,N,N
3994,Luiziana,13734,NULL,22,N,N
3995,Mamborê,14005,NULL,22,N,N
3996,Peabiru,18808,NULL,22,N,N
3997,"Quinta do Sol",21109,NULL,22,N,N
3998,Roncador,22503,NULL,22,N,N
3999,"Terra Boa",27205,NULL,22,N,N
4000,Ângulo,01150,NULL,22,N,N
4001,Astorga,02109,NULL,22,N,N
4002,Atalaia,02208,NULL,22,N,N
4003,Cafeara,03404,NULL,22,N,N
4004,"Centenário do Sul",05102,NULL,22,N,N
4005,Colorado,05904,NULL,22,N,N
4006,Flórida,08106,NULL,22,N,N
4007,Guaraci,09203,NULL,22,N,N
4008,Iguaraçu,10003,NULL,22,N,N
4009,Itaguajé,10904,NULL,22,N,N
4010,Jaguapitã,11902,NULL,22,N,N
4011,Lobato,13601,NULL,22,N,N
4012,Lupionópolis,13809,NULL,22,N,N
4013,Mandaguaçu,14104,NULL,22,N,N
4014,"Munhoz de Melo",16307,NULL,22,N,N
4015,"Nossa Senhora das Graças",16406,NULL,22,N,N
4016,"Nova Esperança",16901,NULL,22,N,N
4017,"Presidente Castelo Branco",20408,NULL,22,N,N
4018,"Santa Fé",23402,NULL,22,N,N
4019,"Santa Inês",23600,NULL,22,N,N
4020,"Santo Inácio",24509,NULL,22,N,N
4021,Uniflor,28302,NULL,22,N,N
4022,"Alvorada do Sul",00806,NULL,22,N,N
4023,"Bela Vista do Paraíso",02802,NULL,22,N,N
4024,Florestópolis,08007,NULL,22,N,N
4025,Miraselva,16000,NULL,22,N,N
4026,Porecatu,20002,NULL,22,N,N
4027,"Prado Ferreira",20333,NULL,22,N,N
4028,"Primeiro de Maio",20507,NULL,22,N,N
4029,Sertanópolis,26504,NULL,22,N,N
4030,"Doutor Camargo",07306,NULL,22,N,N
4031,Floraí,07801,NULL,22,N,N
4032,Floresta,07900,NULL,22,N,N
4033,Itambé,11100,NULL,22,N,N
4034,Ivatuba,11605,NULL,22,N,N
